Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
cladocopium_proliferum_Levin_TRINITY_DN139305_c0_g1_i1.p1_with_leader_u17_PF00081_M_to_K04564_230,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.12439999729394913,0.061400000005960464,0.06440000236034393,0.03180000185966492,0.9205999970436096,0.00430000014603138,0.012299999594688416,0.032600000500679016,0.024900000542402267,0.0015999999595806003,0.6669999957084656,0.06560000032186508,0.03370000049471855,0.7296000123023987
cladocopium_proliferum_Levin_TRINITY_DN86499_c0_g1_i1.p1_to_K04564_238,Extracellular,Signal peptide,Soluble,0.267300009727478,0.04769999906420708,0.5943999886512756,0.08470000326633453,0.12929999828338623,0.01269999984651804,0.19949999451637268,0.4108000099658966,0.4408999979496002,0.0012000000569969416,0.5913000106811523,0.08980000019073486,0.05570000037550926,0.7534999847412109
cladocopium_proliferum_Levin_TRINITY_DN86499_c0_g1_i1.p1_with_leader_u17_PF00081_M_to_K04564_238,Extracellular,Signal peptide,Soluble,0.2142000049352646,0.030400000512599945,0.7329999804496765,0.04830000177025795,0.13459999859333038,0.016899999231100082,0.22200000286102295,0.4366999864578247,0.3977999985218048,0.002300000051036477,0.5738000273704529,0.07999999821186066,0.052299998700618744,0.7570000290870667
cladocopium_proliferum_ss27_TRINITY_DN57230_c0_g1_i1.p1_to_K04564_244,Extracellular,Signal peptide,Soluble,0.2612999975681305,0.04839999973773956,0.680400013923645,0.13830000162124634,0.18940000236034393,0.01590000092983246,0.19789999723434448,0.4036000072956085,0.45719999074935913,0.003800000064074993,0.5598999857902527,0.11659999936819077,0.07519999891519547,0.7161999940872192
cladocopium_proliferum_ss27_TRINITY_DN57230_c0_g1_i1.p1_with_leader_u17_PF00081_M_to_K04564_244,Extracellular,Signal peptide,Soluble,0.2142000049352646,0.030400000512599945,0.7329999804496765,0.04830000177025795,0.13459999859333038,0.016899999231100082,0.22200000286102295,0.4366999864578247,0.3977999985218048,0.002300000051036477,0.5738000273704529,0.07999999821186066,0.052299998700618744,0.7570000290870667
cladocopium_proliferum_wt31_TRINITY_DN60502_c0_g1_i1.p1_with_leader_u30_PF00081_M_to_K04564_256,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.19059999287128448,0.04390000179409981,0.05739999935030937,0.07680000364780426,0.7738000154495239,0.018699999898672104,0.009200000204145908,0.057100001722574234,0.04780000075697899,0.00279999990016222,0.6747999787330627,0.08079999685287476,0.039799999445676804,0.6898999810218811
cladocopium_proliferum_wt31_TRINITY_DN61048_c0_g1_i2.p1_to_K04564_245,Extracellular,Signal peptide,Soluble,0.251800000667572,0.05079999938607216,0.675000011920929,0.12300000339746475,0.1817999929189682,0.013700000010430813,0.20059999823570251,0.3781000077724457,0.44749999046325684,0.003800000064074993,0.5795999765396118,0.1136000007390976,0.06809999793767929,0.7163000106811523
cladocopium_proliferum_wt31_TRINITY_DN61048_c0_g1_i2.p1_with_leader_u17_PF00081_M_to_K04564_245,Extracellular,Signal peptide,Soluble,0.2142000049352646,0.030400000512599945,0.7329999804496765,0.04830000177025795,0.13459999859333038,0.016899999231100082,0.22200000286102295,0.4366999864578247,0.3977999985218048,0.002300000051036477,0.5738000273704529,0.07999999821186066,0.052299998700618744,0.7570000290870667
cladocopium_proliferum_wt31_TRINITY_DN73029_c0_g1_i1.p1_to_K04564_227,Cytoplasm,,Soluble,0.6521000266075134,0.17949999868869781,0.3084999918937683,0.11420000344514847,0.1274999976158142,0.1695999950170517,0.04919999837875366,0.09830000251531601,0.05299999937415123,0.004900000058114529,0.5195000171661377,0.09399999678134918,0.05009999871253967,0.7584999799728394
durusdinium_trenchii_TRINITY_DN22061_c0_g1_i1.p1_with_leader_u21_PF00081_M_to_K04564_256,Extracellular,Signal peptide,Soluble,0.14990000426769257,0.035999998450279236,0.8306000232696533,0.12489999830722809,0.17470000684261322,0.10260000079870224,0.2484000027179718,0.4117000102996826,0.44850000739097595,0.008799999952316284,0.5440999865531921,0.0917000025510788,0.04809999838471413,0.7616999745368958
durusdinium_trenchii_TRINITY_DN126028_c0_g1_i1.p2_with_leader_u19_PF00081_M_to_K04564_244,Mitochondrion,,Peripheral|Soluble,0.13009999692440033,0.039799999445676804,0.4523000121116638,0.11159999668598175,0.6689000129699707,0.5126000046730042,0.045499999076128006,0.029200000688433647,0.03280000016093254,0.03620000183582306,0.6406999826431274,0.12229999899864197,0.07400000095367432,0.6897000074386597
durusdinium_trenchii_TRINITY_DN152488_c1_g1_i1.p1_with_leader_u18_PF00081_M_to_K04564_277,Extracellular,,Peripheral|Soluble,0.05900000035762787,0.021700000390410423,0.7067999839782715,0.1738000065088272,0.5975000262260437,0.3686000108718872,0.06769999861717224,0.027300000190734863,0.04639999940991402,0.04569999873638153,0.7156999707221985,0.08190000057220459,0.10450000315904617,0.598800003528595
durusdinium_trenchii_TRINITY_DN155815_c0_g2_i1.p1_to_K04564_245,Extracellular,Signal peptide,Soluble,0.26919999718666077,0.05779999867081642,0.6438999772071838,0.15870000422000885,0.062300000339746475,0.0010000000474974513,0.3547999858856201,0.42809998989105225,0.2985000014305115,0.0,0.429500013589859,0.1005999967455864,0.046799998730421066,0.7842000126838684
durusdinium_trenchii_TRINITY_DN155815_c0_g2_i1.p1_with_leader_u32_PF00081_M_to_K04564_245,Extracellular,Signal peptide,Soluble,0.21549999713897705,0.032099999487400055,0.7947999835014343,0.1762000024318695,0.07599999755620956,0.00139999995008111,0.30399999022483826,0.3930000066757202,0.32710000872612,9.999999747378752e-05,0.41339999437332153,0.10199999809265137,0.051600001752376556,0.7886999845504761
durusdinium_trenchii_TRINITY_DN160370_c0_g1_i1.p1_to_K04564_222,Mitochondrion,Mitochondrial transit peptide,Soluble,0.10779999941587448,0.093299999833107,0.02800000086426735,0.10440000146627426,0.8464999794960022,0.021700000390410423,0.022700000554323196,0.05180000141263008,0.019899999722838402,0.042500000447034836,0.5012000203132629,0.09709999710321426,0.06930000334978104,0.7062000036239624
durusdinium_trenchii_TRINITY_DN160635_c0_g1_i1.p1_with_leader_u18_PF00081_M_to_K04564_277,Extracellular,,Peripheral|Soluble,0.05900000035762787,0.021700000390410423,0.7067999839782715,0.1738000065088272,0.5975000262260437,0.3686000108718872,0.06769999861717224,0.027300000190734863,0.04639999940991402,0.04569999873638153,0.7156999707221985,0.08190000057220459,0.10450000315904617,0.598800003528595
durusdinium_trenchii_TRINITY_DN160635_c0_g1_i2.p1_with_leader_u18_PF00081_M_to_K04564_277,Extracellular,,Peripheral|Soluble,0.05900000035762787,0.021700000390410423,0.7067999839782715,0.1738000065088272,0.5975000262260437,0.3686000108718872,0.06769999861717224,0.027300000190734863,0.04639999940991402,0.04569999873638153,0.7156999707221985,0.08190000057220459,0.10450000315904617,0.598800003528595
prorocentrum_cordatum_20_ex_TRINITY_DN23936_c1_g1_i1.p1_with_leader_u18_PF00081_M_to_K04564_281,Extracellular,Signal peptide,Soluble,0.1412999927997589,0.030300000682473183,0.8414999842643738,0.08259999752044678,0.0681999996304512,0.07670000195503235,0.16519999504089355,0.3828999996185303,0.295199990272522,0.0020000000949949026,0.483599990606308,0.07620000094175339,0.057999998331069946,0.7581999897956848
prorocentrum_cordatum_20_ex_TRINITY_DN23936_c1_g1_i4.p1_with_leader_u18_PF00081_M_to_K04564_238,Extracellular,Signal peptide,Soluble,0.15960000455379486,0.025100000202655792,0.8172000050544739,0.09430000185966492,0.0731000006198883,0.05689999833703041,0.23909999430179596,0.3174999952316284,0.2818000018596649,0.0017000000225380063,0.5604000091552734,0.12099999934434891,0.06340000033378601,0.7573999762535095
prorocentrum_cordatum_20_ex_TRINITY_DN23936_c1_g1_i5.p1_with_leader_u18_PF00081_M_to_K04564_258,Extracellular,Signal peptide,Soluble,0.13510000705718994,0.03200000151991844,0.8030999898910522,0.0723000019788742,0.06750000268220901,0.05820000171661377,0.1995999962091446,0.34630000591278076,0.23090000450611115,0.002300000051036477,0.5652999877929688,0.07249999791383743,0.042500000447034836,0.7738999724388123
prorocentrum_cordatum_20_st_TRINITY_DN21937_c0_g3_i1.p2_with_leader_u18_PF00081_M_to_K04564_260,Extracellular,Signal peptide,Soluble,0.13510000705718994,0.03200000151991844,0.8030999898910522,0.0723000019788742,0.06750000268220901,0.05820000171661377,0.1995999962091446,0.34630000591278076,0.23090000450611115,0.002300000051036477,0.5652999877929688,0.07249999791383743,0.042500000447034836,0.7738999724388123
prorocentrum_cordatum_26_ex_TRINITY_DN18142_c0_g1_i1.p1_with_leader_u18_PF00081_M_to_K04564_259,Extracellular,Signal peptide,Soluble,0.13510000705718994,0.03200000151991844,0.8030999898910522,0.0723000019788742,0.06750000268220901,0.05820000171661377,0.1995999962091446,0.34630000591278076,0.23090000450611115,0.002300000051036477,0.5652999877929688,0.07249999791383743,0.042500000447034836,0.7738999724388123
prorocentrum_cordatum_26_st_TRINITY_DN46994_c0_g1_i1.p2_with_leader_u18_PF00081_M_to_K04564_261,Extracellular,Signal peptide,Soluble,0.13510000705718994,0.03200000151991844,0.8030999898910522,0.0723000019788742,0.06750000268220901,0.05820000171661377,0.1995999962091446,0.34630000591278076,0.23090000450611115,0.002300000051036477,0.5652999877929688,0.07249999791383743,0.042500000447034836,0.7738999724388123
prorocentrum_cordatum_30_st_TRINITY_DN3926_c0_g1_i1.p1_with_leader_u18_PF00081_M_to_K04564_260,Extracellular,Signal peptide,Soluble,0.14569999277591705,0.029100000858306885,0.8113999962806702,0.08259999752044678,0.08049999922513962,0.06279999762773514,0.23010000586509705,0.33160001039505005,0.2214999943971634,0.0019000000320374966,0.5623999834060669,0.051600001752376556,0.066600002348423,0.786300003528595
