Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
KAK3736516.1,Endoplasmic reticulum,Signal peptide,Soluble,0.2321999967098236,0.054099999368190765,0.5812000036239624,0.16339999437332153,0.09809999912977219,0.003800000064074993,0.7646999955177307,0.4106999933719635,0.2896000146865845,0.010200000368058681,0.34139999747276306,0.06800000369548798,0.08470000326633453,0.7407000064849854
KAK3736644.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.12070000171661377,0.10689999908208847,0.03610000014305115,0.07959999889135361,0.8503999710083008,0.027400000020861626,0.013899999670684338,0.04179999977350235,0.01549999974668026,0.0210999995470047,0.5507000088691711,0.07519999891519547,0.07689999788999557,0.6895999908447266
CM106374.1_K04564_529830d2_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.16349999606609344,0.0877000018954277,0.044599998742341995,0.09690000116825104,0.894599974155426,0.008899999782443047,0.021299999207258224,0.04230000078678131,0.028200000524520874,0.015399999916553497,0.512499988079071,0.08240000158548355,0.0812000036239624,0.7315000295639038
CM106378.1_K04564_64fa28d1_with_leader_u33_PF00081_M,Extracellular,Signal peptide,Soluble,0.19220000505447388,0.04690000042319298,0.5889000296592712,0.09139999747276306,0.0729999989271164,0.04769999906420708,0.3804999887943268,0.5562000274658203,0.32199999690055847,0.004999999888241291,0.38199999928474426,0.11169999837875366,0.06830000132322311,0.7663999795913696
CAB3989857.1,Endoplasmic reticulum,Signal peptide,Soluble,0.29420000314712524,0.06499999761581421,0.5157999992370605,0.09960000216960907,0.15549999475479126,0.003800000064074993,0.8389000296592712,0.41659998893737793,0.31630000472068787,0.009600000455975533,0.38670000433921814,0.06679999828338623,0.09189999848604202,0.7073000073432922
CAB3994625.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.12520000338554382,0.061000000685453415,0.03420000150799751,0.08389999717473984,0.9271000027656555,0.014700000174343586,0.018699999898672104,0.07209999859333038,0.053599998354911804,0.005400000140070915,0.7343000173568726,0.13439999520778656,0.05950000137090683,0.6643000245094299
CACRXK020001562.1_K04564_ba438d0e_with_leader_u35_PF00081_M,Extracellular,Signal peptide,Soluble,0.3294999897480011,0.04659999907016754,0.7006999850273132,0.10270000249147415,0.14830000698566437,0.004100000020116568,0.47929999232292175,0.49709999561309814,0.37779998779296875,0.00039999998989515007,0.3467000126838684,0.11909999698400497,0.04560000076889992,0.7975999712944031
CACRXK020002501.1_K04564_f2b5b9d1_with_leader_u28_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.11800000071525574,0.061400000005960464,0.03449999913573265,0.09210000187158585,0.930400013923645,0.011800000444054604,0.01889999955892563,0.07609999924898148,0.0551999993622303,0.00570000009611249,0.7458000183105469,0.13099999725818634,0.06360000371932983,0.6608999967575073
CAH3015114.1_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1818999946117401,0.08219999819993973,0.06210000067949295,0.10339999943971634,0.8888000249862671,0.0071000000461936,0.03449999913573265,0.06859999895095825,0.05469999834895134,0.014600000344216824,0.4560999870300293,0.09220000356435776,0.07599999755620956,0.711899995803833
CAH3015114.1_with_leader_u17_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.14069999754428864,0.10480000078678131,0.12150000035762787,0.07760000228881836,0.8295999765396118,0.0203000009059906,0.03139999881386757,0.0681999996304512,0.034299999475479126,0.02459999918937683,0.4512999951839447,0.07739999890327454,0.06369999796152115,0.7206000089645386
CALNXI010000019.1_K04564_9c58f698_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.17790000140666962,0.07580000162124634,0.05180000141263008,0.10159999877214432,0.8817999958992004,0.013799999840557575,0.02500000037252903,0.061900001019239426,0.04969999939203262,0.012799999676644802,0.4805999994277954,0.10760000348091125,0.05590000003576279,0.6967999935150146
CALNXI010000019.1_K04564_9c58f698_with_leader_u17_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1420000046491623,0.10040000081062317,0.1088000014424324,0.0754999965429306,0.8335000276565552,0.02319999970495701,0.024900000542402267,0.060600001364946365,0.03280000016093254,0.015699999406933784,0.47519999742507935,0.08940000087022781,0.052400000393390656,0.7091000080108643
CAH3113625.1,Endoplasmic reticulum,Signal peptide,Soluble,0.21250000596046448,0.05090000107884407,0.5874000191688538,0.13580000400543213,0.08900000154972076,0.012500000186264515,0.7718999981880188,0.4528999924659729,0.31139999628067017,0.024800000712275505,0.42989999055862427,0.07079999893903732,0.06939999759197235,0.7286999821662903
CAH3121122.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.179299995303154,0.08299999684095383,0.0617000013589859,0.10239999741315842,0.8928999900817871,0.006899999920278788,0.03319999948143959,0.066600002348423,0.05590000003576279,0.013700000010430813,0.4578999876976013,0.09080000221729279,0.07970000058412552,0.7110999822616577
CAH3121122.1_with_leader_u17_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.13660000264644623,0.10320000350475311,0.11810000240802765,0.07750000059604645,0.8446999788284302,0.020400000736117363,0.029500000178813934,0.06589999794960022,0.03359999880194664,0.024800000712275505,0.45399999618530273,0.07580000162124634,0.06539999693632126,0.7199000120162964
CALNXK010000026.1_K04564_ed584393_with_leader_u35_PF00081_anchor_M,Lysosome/Vacuole,Signal peptide,Soluble,0.19820000231266022,0.048500001430511475,0.5748999714851379,0.10130000114440918,0.07530000060796738,0.08290000259876251,0.35600000619888306,0.6035000085830688,0.3617999851703644,0.026200000196695328,0.4587000012397766,0.1096000000834465,0.041600000113248825,0.7752000093460083
CALNXK010000035.1_K04564_4c740ac6_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.17489999532699585,0.07689999788999557,0.050700001418590546,0.09860000014305115,0.8889999985694885,0.013299999758601189,0.02410000003874302,0.06040000170469284,0.05090000107884407,0.011699999682605267,0.4853000044822693,0.10509999841451645,0.05860000103712082,0.6967999935150146
CALNXK010000035.1_K04564_4c740ac6_with_leader_u17_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1378999948501587,0.09889999777078629,0.10649999976158142,0.07320000231266022,0.8479999899864197,0.02329999953508377,0.023399999365210533,0.05869999900460243,0.03180000185966492,0.01510000042617321,0.4805000126361847,0.08640000224113464,0.05299999937415123,0.7098000049591064
CAH3154858.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.17890000343322754,0.09520000219345093,0.032999999821186066,0.08919999748468399,0.8263000249862671,0.022099999710917473,0.039500001817941666,0.07829999923706055,0.032499998807907104,0.03830000013113022,0.535099983215332,0.08889999985694885,0.06689999997615814,0.692799985408783
CALNXJ010000056.1_K04564_bcab822f_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1670999974012375,0.08699999749660492,0.026100000366568565,0.11069999635219574,0.7942000031471252,0.05900000035762787,0.041999999433755875,0.07280000299215317,0.02759999968111515,0.04149999842047691,0.48570001125335693,0.125900000333786,0.04540000110864639,0.6798999905586243
OZ116702.1_K04564_7a632fe8_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.14589999616146088,0.08150000125169754,0.04320000112056732,0.08240000158548355,0.8831999897956848,0.015300000086426735,0.03310000151395798,0.05220000073313713,0.04349999874830246,0.017100000753998756,0.5551999807357788,0.09200000017881393,0.07670000195503235,0.72079998254776
NW_001830281.1_K04564_aabf75a2_with_leader_u16_PF00081_M,Cytoplasm|Extracellular,,Soluble,0.619700014591217,0.34790000319480896,0.6270999908447266,0.13940000534057617,0.17159999907016754,0.04919999837875366,0.08969999849796295,0.06319999694824219,0.06270000338554382,0.10580000281333923,0.4918000102043152,0.06210000067949295,0.08219999819993973,0.8052999973297119
NW_001834379.1_K04564_218b7627_with_leader_u35_PF00081_M,Extracellular|Lysosome/Vacuole,Signal peptide,Soluble,0.1745000034570694,0.04600000008940697,0.6650999784469604,0.14329999685287476,0.06419999897480011,0.026499999687075615,0.4334000051021576,0.703499972820282,0.3736000061035156,0.003599999938160181,0.3709999918937683,0.15379999577999115,0.045099999755620956,0.7400000095367432
NW_001834409.1_K04564_dd4ebe9b_with_leader_u23_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.14669999480247498,0.09080000221729279,0.027899999171495438,0.07859999686479568,0.8867999911308289,0.012500000186264515,0.013399999588727951,0.04690000042319298,0.022600000724196434,0.02160000056028366,0.5425000190734863,0.07460000365972519,0.07689999788999557,0.7157999873161316
XP_001641079.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1404000073671341,0.0860000029206276,0.02930000051856041,0.07360000163316727,0.8934999704360962,0.013700000010430813,0.013700000010430813,0.04740000143647194,0.024000000208616257,0.02410000003874302,0.5583000183105469,0.07819999754428864,0.09480000287294388,0.6715999841690063
XP_032242609.1,Extracellular|Endoplasmic reticulum,Signal peptide,Soluble,0.211899995803833,0.050599999725818634,0.6406999826431274,0.11379999667406082,0.11540000140666962,0.006599999964237213,0.7289999723434448,0.5486999750137329,0.3504999876022339,0.011099999770522118,0.37540000677108765,0.0794999971985817,0.06729999929666519,0.7247999906539917
NW_015441130.1_K04564_74b04aa7_with_leader_u27_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.13230000436306,0.0617000013589859,0.048900000751018524,0.09030000120401382,0.9383000135421753,0.00559999980032444,0.024900000542402267,0.0406000018119812,0.044599998742341995,0.009399999864399433,0.7324000000953674,0.08980000019073486,0.03840000182390213,0.7109000086784363
XP_015756014.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.13009999692440033,0.06040000170469284,0.04569999873638153,0.07989999651908875,0.9448999762535095,0.006000000052154064,0.02410000003874302,0.04490000009536743,0.042399998754262924,0.009800000116229057,0.703499972820282,0.09889999777078629,0.03790000081062317,0.7009000182151794
NW_018384609.1_K04564_9ada1ad3_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.13510000705718994,0.0934000015258789,0.023600000888109207,0.10830000042915344,0.8288999795913696,0.019300000742077827,0.02329999953508377,0.05350000038743019,0.0210999995470047,0.025699999183416367,0.44749999046325684,0.13279999792575836,0.07609999924898148,0.6687999963760376
NW_018385051.1_K04564_bf905449_with_leader_u32_PF00081_M,Extracellular,Signal peptide,Soluble,0.18140000104904175,0.02759999968111515,0.8429999947547913,0.19179999828338623,0.1031000018119812,0.002199999988079071,0.3783999979496002,0.335999995470047,0.3407999873161316,9.999999747378752e-05,0.3833000063896179,0.12559999525547028,0.06120000034570694,0.7626000046730042
XP_020892835.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.10999999940395355,0.09319999814033508,0.026599999517202377,0.10729999840259552,0.8476999998092651,0.018300000578165054,0.023499999195337296,0.05249999836087227,0.020600000396370888,0.04170000180602074,0.5527999997138977,0.08160000294446945,0.09210000187158585,0.6980000138282776
XP_020896468.1,Extracellular|Endoplasmic reticulum,Signal peptide,Soluble,0.2084999978542328,0.04809999838471413,0.6330999732017517,0.15919999778270721,0.12710000574588776,0.003700000001117587,0.7710999846458435,0.349700003862381,0.26969999074935913,0.007799999788403511,0.3375999927520752,0.06639999896287918,0.07370000332593918,0.7419999837875366
NW_018149988.1_K04564_d6a2d83a_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.17180000245571136,0.08609999716281891,0.029600000008940697,0.0851999968290329,0.8241999745368958,0.014700000174343586,0.03779999911785126,0.0617000013589859,0.04360000044107437,0.02590000070631504,0.5525000095367432,0.0877000018954277,0.08619999885559082,0.7124999761581421
XP_020624989.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.13449999690055847,0.08500000089406967,0.03799999877810478,0.08179999887943268,0.8772000074386597,0.020099999383091927,0.03700000047683716,0.06729999929666519,0.03970000147819519,0.02539999969303608,0.582099974155426,0.059700001031160355,0.11540000140666962,0.7195000052452087
NW_019217915.1_K04564_8c7a1a6e_with_leader_u35_PF00081_M,Lysosome/Vacuole,Signal peptide,Soluble,0.274399995803833,0.057999998331069946,0.5156999826431274,0.12210000306367874,0.048700001090765,0.04360000044107437,0.31839999556541443,0.5464000105857849,0.42899999022483826,0.0052999998442828655,0.35359999537467957,0.15770000219345093,0.07670000195503235,0.7337999939918518
NW_019218106.1_K04564_a8e289e7_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.17870000004768372,0.1054999977350235,0.02160000056028366,0.10509999841451645,0.8077999949455261,0.08269999921321869,0.035599999129772186,0.07209999859333038,0.020600000396370888,0.045899998396635056,0.5070000290870667,0.12759999930858612,0.04430000111460686,0.6729999780654907
NW_019218106.1_K04564_a8e289e7_with_leader_u25_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.18209999799728394,0.11110000312328339,0.019200000911951065,0.08990000188350677,0.7745000123977661,0.11190000176429749,0.039900001138448715,0.0714000016450882,0.017500000074505806,0.06340000033378601,0.5054000020027161,0.12710000574588776,0.04560000076889992,0.6711000204086304
XP_022789717.1,Extracellular|Endoplasmic reticulum,Signal peptide,Soluble,0.21960000693798065,0.041200000792741776,0.6973000168800354,0.13680000603199005,0.09260000288486481,0.008299999870359898,0.767799973487854,0.41339999437332153,0.3370000123977661,0.013100000098347664,0.40310001373291016,0.08630000054836273,0.10700000077486038,0.7207000255584717
XP_022799031.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.17520000040531158,0.0989999994635582,0.031199999153614044,0.0934000015258789,0.8427000045776367,0.04619999974966049,0.031199999153614044,0.07259999960660934,0.026799999177455902,0.04969999939203262,0.551800012588501,0.09099999815225601,0.06400000303983688,0.6840999722480774
XP_022799031.1_with_leader_u25_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1754000037908554,0.1023000031709671,0.02669999934732914,0.07569999992847443,0.8191999793052673,0.056699998676776886,0.03579999879002571,0.07100000232458115,0.022600000724196434,0.07199999690055847,0.5461999773979187,0.09189999848604202,0.06289999932050705,0.6816999912261963
NW_020845403.1_K04564_b41b5453_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.15449999272823334,0.08910000324249268,0.023900000378489494,0.09669999778270721,0.8050000071525574,0.06840000301599503,0.04479999840259552,0.07020000368356705,0.028699999675154686,0.041600000113248825,0.46239998936653137,0.13079999387264252,0.049800001084804535,0.6396999955177307
XP_027044652.1,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.14589999616146088,0.08749999850988388,0.031199999153614044,0.09359999746084213,0.8529999852180481,0.031300000846385956,0.04089999943971634,0.06809999793767929,0.029200000688433647,0.028599999845027924,0.6854000091552734,0.12110000103712082,0.0714000016450882,0.701200008392334
XP_027045969.1,Endoplasmic reticulum,Signal peptide,Soluble,0.2669000029563904,0.05119999870657921,0.61080002784729,0.13220000267028809,0.12710000574588776,0.009100000374019146,0.7910000085830688,0.37560001015663147,0.3425999879837036,0.010300000198185444,0.40779998898506165,0.08579999953508377,0.0957999974489212,0.7189000248908997
NW_021126546.1_K04564_2e4adbc0_with_leader_u27_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1615999937057495,0.06960000097751617,0.029899999499320984,0.08609999716281891,0.9276999831199646,0.00860000029206276,0.023499999195337296,0.06629999727010727,0.04259999841451645,0.009499999694526196,0.4643999934196472,0.12540000677108765,0.04729999974370003,0.6741999983787537
NW_021163045.1_K04564_93184bc0_with_leader_u35_PF00081_M,Extracellular|Lysosome/Vacuole,Signal peptide,Soluble,0.26579999923706055,0.03680000081658363,0.6509000062942505,0.10779999941587448,0.07069999724626541,0.00559999980032444,0.4717000126838684,0.6448000073432922,0.4481000006198883,0.0007999999797903001,0.3695000112056732,0.14980000257492065,0.05900000035762787,0.7741000056266785
NW_021163057.1_K04564_58bba69c_with_leader_u28_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.15559999644756317,0.07620000094175339,0.03519999980926514,0.0794999971985817,0.8743000030517578,0.014999999664723873,0.013899999670684338,0.06769999861717224,0.0348999984562397,0.01810000091791153,0.6060000061988831,0.1046999990940094,0.0608999989926815,0.6498000025749207
XP_028402961.1,Endoplasmic reticulum,Signal peptide,Soluble,0.26089999079704285,0.05939999967813492,0.531000018119812,0.1054999977350235,0.11159999668598175,0.004600000102072954,0.8156999945640564,0.4738999903202057,0.33880001306533813,0.00860000029206276,0.3693000078201294,0.07199999690055847,0.09390000253915787,0.7113999724388123
XP_028405302.1_with_leader_u28_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.16619999706745148,0.07699999958276749,0.03290000185370445,0.0794999971985817,0.9028000235557556,0.013500000350177288,0.017400000244379044,0.06620000302791595,0.04360000044107437,0.033399999141693115,0.6348000168800354,0.08720000088214874,0.12890000641345978,0.6811000108718872
NW_022259326.1_K04564_c5c784a5_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.15620000660419464,0.08190000057220459,0.02280000038444996,0.09179999679327011,0.8517000079154968,0.021800000220537186,0.029999999329447746,0.08100000023841858,0.030500000342726707,0.031700000166893005,0.4821000099182129,0.09880000352859497,0.06930000334978104,0.6735000014305115
NW_022259448.1_K04564_94b23c3f_with_leader_u34_PF00081_M,Lysosome/Vacuole,Signal peptide,Soluble,0.17630000412464142,0.05620000138878822,0.5820000171661377,0.06970000267028809,0.04830000177025795,0.016300000250339508,0.364300012588501,0.6538000106811523,0.4537999927997589,0.0012000000569969416,0.3443000018596649,0.06949999928474426,0.11900000274181366,0.8554999828338623
XP_031555730.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.12960000336170197,0.08330000191926956,0.029500000178813934,0.08320000022649765,0.8844000101089478,0.014499999582767487,0.031199999153614044,0.06639999896287918,0.031199999153614044,0.033799998462200165,0.5109999775886536,0.08009999990463257,0.10689999908208847,0.7046999931335449
XP_031556222.1,Extracellular|Lysosome/Vacuole,Signal peptide,Soluble,0.23549999296665192,0.03280000016093254,0.6996999979019165,0.10649999976158142,0.051600001752376556,0.002400000113993883,0.45820000767707825,0.666100025177002,0.4860999882221222,0.0005000000237487257,0.453900009393692,0.09130000323057175,0.07559999823570251,0.789900004863739
XP_065051554.1,Endoplasmic reticulum|Lysosome/Vacuole,Signal peptide,Soluble,0.23520000278949738,0.04639999940991402,0.5040000081062317,0.12129999697208405,0.11940000206232071,0.006000000052154064,0.6676999926567078,0.6341999769210815,0.430400013923645,0.00800000037997961,0.42399999499320984,0.06769999861717224,0.09709999710321426,0.7024000287055969
XP_065052710.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.11420000344514847,0.07609999924898148,0.03020000085234642,0.0649000033736229,0.8934000134468079,0.008899999782443047,0.017400000244379044,0.045099999755620956,0.026599999517202377,0.017000000923871994,0.5774000287055969,0.08749999850988388,0.04659999907016754,0.704200029373169
NC_058072.1_K04564_d76f083e_with_leader_u27_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.17579999566078186,0.0697999969124794,0.03700000047683716,0.08030000329017639,0.9265999794006348,0.008899999782443047,0.02449999935925007,0.06830000132322311,0.04490000009536743,0.010700000450015068,0.4521999955177307,0.11429999768733978,0.051600001752376556,0.682200014591217
NC_058072.1_K04564_e7306cec_with_leader_u27_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.15970000624656677,0.06920000165700912,0.032600000500679016,0.07779999822378159,0.921500027179718,0.011900000274181366,0.0215000007301569,0.06909999996423721,0.043800000101327896,0.013700000010430813,0.45320001244544983,0.11810000240802765,0.0471000000834465,0.677299976348877
XP_029200276.2,Mitochondrion,Mitochondrial transit peptide,Soluble,0.14740000665187836,0.06610000133514404,0.03929999843239784,0.06080000102519989,0.9282000064849854,0.009700000286102295,0.02070000022649765,0.06880000233650208,0.0421999990940094,0.01080000028014183,0.5260000228881836,0.08229999989271164,0.06260000169277191,0.6919999718666077
XP_044179376.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.15119999647140503,0.06620000302791595,0.04050000011920929,0.05999999865889549,0.9246000051498413,0.009499999694526196,0.020600000396370888,0.07039999961853027,0.041099999099969864,0.009700000286102295,0.5055000185966492,0.08169999718666077,0.06199999898672104,0.6840000152587891
NW_025813402.1_K04564_d3bead77_with_leader_u26_PF00081_M,Mitochondrion,Mitochondrial transit peptide,Soluble,0.16429999470710754,0.10530000180006027,0.009700000286102295,0.06289999932050705,0.8682000041007996,0.032499998807907104,0.022700000554323196,0.051899999380111694,0.022199999541044235,0.056299999356269836,0.5002999901771545,0.1378999948501587,0.04349999874830246,0.6937999725341797
NW_025813488.1_K04564_dc28fde6_with_leader_u35_PF00081_M,Extracellular,Signal peptide,Soluble,0.2498999983072281,0.0658000037074089,0.6516000032424927,0.16130000352859497,0.07909999787807465,0.03269999846816063,0.5626999735832214,0.5121999979019165,0.36329999566078186,0.0008999999845400453,0.3517000079154968,0.16040000319480896,0.04839999973773956,0.7764000296592712
NW_025813488.1_K04564_dc28fde6_with_leader_u26_PF00081_M,Cytoplasm,,Soluble,0.51910001039505,0.12269999831914902,0.3278999924659729,0.07909999787807465,0.2928999960422516,0.010499999858438969,0.22020000219345093,0.19059999287128448,0.14069999754428864,0.00430000014603138,0.40400001406669617,0.1639000028371811,0.054499998688697815,0.7547000050544739
XP_046848022.1,Mitochondrion,Mitochondrial transit peptide,Soluble,0.1607999950647354,0.11339999735355377,0.011900000274181366,0.05350000038743019,0.864300012588501,0.02449999935925007,0.020600000396370888,0.054499998688697815,0.0284000001847744,0.08950000256299973,0.5945000052452087,0.09109999984502792,0.0722000002861023,0.6995999813079834
