Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
OLP88777.1_with_leader_u60_PF00081_M_to_K04564_1935,Golgi apparatus,Signal peptide,Peripheral,0.08810000121593475,0.026499999687075615,0.18250000476837158,0.07959999889135361,0.16459999978542328,0.09210000187158585,0.21410000324249268,0.19030000269412994,0.5479000210762024,0.006200000178068876,0.7294999957084656,0.258899986743927,0.13189999759197235,0.29660001397132874
OLP88777.1_with_leader_u36_PF00081_M_to_K04564_1935,Plastid,,Peripheral,0.07190000265836716,0.01600000075995922,0.2515999972820282,0.07190000265836716,0.3230000138282776,0.5435000061988831,0.1639000028371811,0.07490000128746033,0.14730000495910645,0.014000000432133675,0.830299973487854,0.19120000302791595,0.257099986076355,0.31790000200271606
OLP99006.1_with_leader_u58_PF00081_M_to_K04564_1204,Golgi apparatus,Signal peptide,Peripheral,0.09679999947547913,0.02969999983906746,0.17759999632835388,0.09000000357627869,0.15850000083446503,0.053199999034404755,0.2078000009059906,0.17509999871253967,0.4900999963283539,0.004699999932199717,0.7117999792098999,0.27900001406669617,0.10760000348091125,0.28369998931884766
BGNK01003376.1_K04564_a3776c6c_with_leader_u60_PF00081_M_to_K04564_198,Golgi apparatus,,Peripheral,0.0925000011920929,0.03240000084042549,0.14429999887943268,0.1023000031709671,0.16750000417232513,0.13030000030994415,0.19519999623298645,0.1703999936580658,0.5170999765396118,0.004999999888241291,0.6478000283241272,0.36500000953674316,0.1746000051498413,0.2572000026702881
BGNK01003376.1_K04564_a3776c6c_with_leader_u36_PF00081_M_to_K04564_198,Plastid,,Peripheral,0.0794999971985817,0.027899999171495438,0.2451999932527542,0.0877000018954277,0.34310001134872437,0.6478999853134155,0.10840000212192535,0.06350000202655792,0.09529999643564224,0.041999999433755875,0.7491000294685364,0.2215999960899353,0.17829999327659607,0.376800000667572
BGNK01003376.1_K04564_a3776c6c_with_leader_u31_PF00081_M_to_K04564_198,Plastid,,Peripheral|Soluble,0.08470000326633453,0.028999999165534973,0.47360000014305115,0.13830000162124634,0.4255000054836273,0.8449000120162964,0.11940000206232071,0.05719999969005585,0.06159999966621399,0.08910000324249268,0.7168999910354614,0.1680999994277954,0.08980000019073486,0.5230000019073486
BGPT01000358.1_K04564_070be8c8_with_leader_u54_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.11420000344514847,0.03220000118017197,0.1745000034570694,0.07569999992847443,0.20440000295639038,0.08820000290870667,0.2865000069141388,0.22529999911785126,0.4731000065803528,0.0035000001080334187,0.7918000221252441,0.2623000144958496,0.1565999984741211,0.3154999911785126
BGPT01000358.1_K04564_070be8c8_with_leader_u34_PF00081_M_to_K04564_203,Plastid,,Peripheral,0.07010000199079514,0.027899999171495438,0.30090001225471497,0.04879999905824661,0.32199999690055847,0.6735000014305115,0.07620000094175339,0.06400000303983688,0.09239999949932098,0.02669999934732914,0.8375999927520752,0.18809999525547028,0.15530000627040863,0.44440001249313354
BGPT01004387.1_K04564_42ae3337_with_leader_u55_PF00081_M_to_K04564_204,Golgi apparatus,Signal peptide,Peripheral,0.10989999771118164,0.032600000500679016,0.19030000269412994,0.07000000029802322,0.20479999482631683,0.09709999710321426,0.25380000472068787,0.22669999301433563,0.4837999939918518,0.003000000026077032,0.7519000172615051,0.24809999763965607,0.12559999525547028,0.3231000006198883
BGPT01004387.1_K04564_42ae3337_with_leader_u39_PF00081_M_to_K04564_204,Plastid,,Peripheral,0.07850000262260437,0.02239999920129776,0.14159999787807465,0.06469999998807907,0.27140000462532043,0.3208000063896179,0.16820000112056732,0.10159999877214432,0.20749999582767487,0.004399999976158142,0.8299999833106995,0.22380000352859497,0.17090000212192535,0.33959999680519104
CAE7445615.1_with_leader_u54_PF00081_M_to_K04564_242,Extracellular,Signal peptide,Peripheral|Soluble,0.22540000081062317,0.07020000368356705,0.6230000257492065,0.11819999665021896,0.21400000154972076,0.25360000133514404,0.22110000252723694,0.32190001010894775,0.35910001397132874,0.044599998742341995,0.6014999747276306,0.12349999696016312,0.17810000479221344,0.6301000118255615
CAE7445615.1_with_leader_u52_PF00081_M_to_K04564_242,Extracellular,Signal peptide,Soluble,0.2240999937057495,0.06509999930858612,0.6323000192642212,0.12070000171661377,0.21389999985694885,0.19869999587535858,0.24289999902248383,0.35659998655319214,0.3912000060081482,0.0414000004529953,0.5995000004768372,0.12870000302791595,0.18140000104904175,0.6258999705314636
CAE7445615.1_with_leader_u47_PF00081_M_to_K04564_242,Extracellular,Signal peptide,Peripheral|Soluble,0.19120000302791595,0.06080000102519989,0.7610999941825867,0.14869999885559082,0.15189999341964722,0.11919999867677689,0.28940001130104065,0.40529999136924744,0.47130000591278076,0.023499999195337296,0.6053000092506409,0.1306000053882599,0.18019999563694,0.6212000250816345
CAE7445615.1_with_leader_u20_PF00081_M_to_K04564_242,Extracellular,Signal peptide,Peripheral|Soluble,0.22419999539852142,0.0494999997317791,0.7052000164985657,0.12409999966621399,0.15559999644756317,0.05700000002980232,0.21439999341964722,0.507099986076355,0.4424999952316284,0.026900000870227814,0.6017000079154968,0.08540000021457672,0.16899999976158142,0.6894999742507935
CAE7459428.1_with_leader_u39_PF00081_M_to_K04564_401,Plastid,,Peripheral|Soluble,0.07400000095367432,0.054099999368190765,0.0763000026345253,0.07050000131130219,0.20810000598430634,0.9567000269889832,0.07050000131130219,0.07090000063180923,0.06620000302791595,0.33489999175071716,0.6764000058174133,0.10649999976158142,0.1965000033378601,0.5594000220298767
CAJNDS010002352.1_K04564_638e9d57_with_leader_u31_PF00081_M_to_K04564_176,Cytoplasm,,Soluble,0.2867000102996826,0.24570000171661377,0.36570000648498535,0.04910000041127205,0.12559999525547028,0.3089999854564667,0.04540000110864639,0.03519999980926514,0.03189999982714653,0.07100000232458115,0.37059998512268066,0.16599999368190765,0.09430000185966492,0.6905999779701233
CAJNDS010002544.1_K04564_89a3bd15_with_leader_u68_PF00081_M_to_K04564_203,Golgi apparatus,,Peripheral,0.10559999942779541,0.03240000084042549,0.125900000333786,0.08449999988079071,0.23469999432563782,0.23389999568462372,0.13019999861717224,0.12559999525547028,0.43630000948905945,0.010400000028312206,0.541100025177002,0.44940000772476196,0.05119999870657921,0.3292999863624573
CAJNDS010002544.1_K04564_89a3bd15_with_leader_u48_PF00081_M_to_K04564_203,Plastid,Thylakoid luminal transit peptide,Peripheral,0.09139999747276306,0.021299999207258224,0.3172000050544739,0.10080000013113022,0.2379000037908554,0.8654999732971191,0.10249999910593033,0.05299999937415123,0.061900001019239426,0.11649999767541885,0.7425000071525574,0.22200000286102295,0.09759999811649323,0.4844000041484833
CAE7848606.1_with_leader_u60_PF00081_M_to_K04564_997,Golgi apparatus,Signal peptide,Peripheral,0.08810000121593475,0.026499999687075615,0.18250000476837158,0.07959999889135361,0.16459999978542328,0.09210000187158585,0.21410000324249268,0.19030000269412994,0.5479000210762024,0.006200000178068876,0.7294999957084656,0.258899986743927,0.13189999759197235,0.29660001397132874
CAE7848606.1_with_leader_u36_PF00081_M_to_K04564_997,Plastid,,Peripheral,0.07190000265836716,0.01600000075995922,0.2515999972820282,0.07190000265836716,0.3230000138282776,0.5435000061988831,0.1639000028371811,0.07490000128746033,0.14730000495910645,0.014000000432133675,0.830299973487854,0.19120000302791595,0.257099986076355,0.31790000200271606
CAJNJA010052942.1_K04564_06e367ea_with_leader_u60_PF00081_M_to_K04564_198,Golgi apparatus,,Peripheral,0.08869999647140503,0.030300000682473183,0.1476999968290329,0.09189999848604202,0.18000000715255737,0.1266999989748001,0.1882999986410141,0.16979999840259552,0.539900004863739,0.005100000184029341,0.6783000230789185,0.3197000026702881,0.17790000140666962,0.2782000005245209
CAJNJA010052942.1_K04564_06e367ea_with_leader_u36_PF00081_M_to_K04564_198,Plastid,,Peripheral,0.07880000025033951,0.023800000548362732,0.16699999570846558,0.0851999968290329,0.3582000136375427,0.6219000220298767,0.12880000472068787,0.06960000097751617,0.09719999879598618,0.0272000003606081,0.7473000288009644,0.225600004196167,0.24609999358654022,0.3449000120162964
CAE8598837.1_with_leader_u65_PF00081_M_to_K04564_270,Golgi apparatus,,Peripheral,0.1023000031709671,0.02810000069439411,0.19750000536441803,0.08860000222921371,0.14920000731945038,0.15449999272823334,0.20029999315738678,0.18160000443458557,0.4742000102996826,0.004399999976158142,0.6438999772071838,0.2973000109195709,0.1316000074148178,0.33730000257492065
CAE8598837.1_with_leader_u54_PF00081_M_to_K04564_270,Plastid,,Peripheral,0.10559999942779541,0.02160000056028366,0.321399986743927,0.11249999701976776,0.13030000030994415,0.3589000105857849,0.14270000159740448,0.13899999856948853,0.3037000000476837,0.0017000000225380063,0.7281000018119812,0.25360000133514404,0.16349999606609344,0.3465000092983246
CAE8604820.1_with_leader_u65_PF00081_M_to_K04564_269,Golgi apparatus,,Peripheral,0.1039000004529953,0.02889999933540821,0.18080000579357147,0.09480000287294388,0.15559999644756317,0.14990000426769257,0.20389999449253082,0.16979999840259552,0.4625999927520752,0.004100000020116568,0.6547999978065491,0.3021000027656555,0.12540000677108765,0.33410000801086426
CAE8604820.1_with_leader_u54_PF00081_M_to_K04564_269,Plastid,,Peripheral,0.10920000076293945,0.022700000554323196,0.2879999876022339,0.11969999969005585,0.13249999284744263,0.36809998750686646,0.1437000036239624,0.1289999932050705,0.30079999566078186,0.0015999999595806003,0.7407000064849854,0.27300000190734863,0.1550000011920929,0.32659998536109924
CAE8627582.1_with_leader_u15_PF00081_M_to_K04564_542,Extracellular|Mitochondrion,Signal peptide,Peripheral|Soluble,0.04769999906420708,0.041600000113248825,0.7937999963760376,0.14669999480247498,0.7069000005722046,0.25519999861717224,0.060100000351667404,0.020500000566244125,0.02969999983906746,0.011800000444054604,0.7501999735832214,0.12409999966621399,0.05719999969005585,0.6661999821662903
CAE8628319.1_with_leader_u26_PF00081_M_to_K04564_235,Extracellular,Signal peptide,Soluble,0.2754000127315521,0.0348999984562397,0.8105000257492065,0.07329999655485153,0.24469999969005585,0.133200004696846,0.09210000187158585,0.32749998569488525,0.19269999861717224,0.00860000029206276,0.5710999965667725,0.10010000318288803,0.05389999970793724,0.739300012588501
CAE8631912.1_with_leader_u59_PF00081_M_to_K04564_263,Golgi apparatus,,Peripheral,0.08829999715089798,0.030899999663233757,0.12520000338554382,0.09780000150203705,0.17900000512599945,0.08760000020265579,0.19130000472068787,0.18129999935626984,0.49720001220703125,0.003700000001117587,0.6462000012397766,0.2687000036239624,0.16060000658035278,0.29809999465942383
CAE8631912.1_with_leader_u15_PF00081_M_to_K04564_263,Extracellular|Mitochondrion,Signal peptide,Peripheral|Soluble,0.0632999986410141,0.05299999937415123,0.7867000102996826,0.15919999778270721,0.6897000074386597,0.387800008058548,0.09189999848604202,0.018799999728798866,0.027899999171495438,0.05469999834895134,0.6431999802589417,0.09809999912977219,0.08810000121593475,0.6406000256538391
CAL1167723.1_with_leader_u43_PF00081_M_to_K04564_350,Plastid,,Soluble,0.3521000146865845,0.08860000222921371,0.4219000041484833,0.1006999984383583,0.22380000352859497,0.7426000237464905,0.026399999856948853,0.1080000028014183,0.07259999960660934,0.08150000125169754,0.5379999876022339,0.07890000194311142,0.04089999943971634,0.7639999985694885
CAL1167723.1_with_leader_u21_PF00081_M_to_K04564_350,Plastid,,Soluble,0.29789999127388,0.09290000051259995,0.5379999876022339,0.09319999814033508,0.226500004529953,0.7107999920845032,0.02669999934732914,0.13899999856948853,0.09489999711513519,0.1054999977350235,0.5203999876976013,0.07970000058412552,0.04010000079870224,0.767799973487854
CAL1168149.1_with_leader_u55_PF00081_M_to_K04564_258,Golgi apparatus,Signal peptide,Peripheral,0.10750000178813934,0.03280000016093254,0.18060000240802765,0.06809999793767929,0.1940000057220459,0.09059999883174896,0.26820001006126404,0.22059999406337738,0.4749999940395355,0.0031999999191612005,0.7498000264167786,0.24529999494552612,0.13339999318122864,0.3181999921798706
CAL1168155.1_with_leader_u55_PF00081_M_to_K04564_293,Golgi apparatus,Signal peptide,Peripheral,0.10920000076293945,0.030300000682473183,0.20080000162124634,0.07270000129938126,0.19220000505447388,0.11760000139474869,0.28439998626708984,0.227400004863739,0.48910000920295715,0.00430000014603138,0.7939000129699707,0.18080000579357147,0.24310000240802765,0.34049999713897705
CAMXCT020000001.1_K04564_24b48a7d_with_leader_u48_PF00081_M_to_K04564_208,Plastid,,Peripheral|Soluble,0.1386999934911728,0.21199999749660492,0.3675000071525574,0.06970000267028809,0.36399999260902405,0.5558000206947327,0.024700000882148743,0.10930000245571136,0.08429999649524689,0.11159999668598175,0.6097000241279602,0.1543000042438507,0.04659999907016754,0.6621000170707703
CAMXCT020000001.1_K04564_24b48a7d_with_leader_u40_PF00081_M_to_K04564_208,Plastid,,Peripheral|Soluble,0.13289999961853027,0.21649999916553497,0.415800005197525,0.06939999759197235,0.3953999876976013,0.5562000274658203,0.022099999710917473,0.1096000000834465,0.09040000289678574,0.10909999907016754,0.6115000247955322,0.1543000042438507,0.04919999837875366,0.6620000004768372
CAMXCT020000001.1_K04564_24b48a7d_with_leader_u26_PF00081_M_to_K04564_208,Plastid,,Peripheral|Soluble,0.1290999948978424,0.21299999952316284,0.4472000002861023,0.065700002014637,0.4309999942779541,0.4927999973297119,0.021800000220537186,0.11819999665021896,0.08630000054836273,0.06830000132322311,0.617900013923645,0.13680000603199005,0.04490000009536743,0.6739000082015991
CAMXCT020000624.1_K04564_b4735730_with_leader_u53_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.11069999635219574,0.033399999141693115,0.19329999387264252,0.07410000264644623,0.20250000059604645,0.08079999685287476,0.27480000257492065,0.23170000314712524,0.49390000104904175,0.0035000001080334187,0.7712000012397766,0.2337999939918518,0.14920000731945038,0.3296000063419342
CAMXCT020006499.1_K04564_88d2492d_with_leader_u55_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.10660000145435333,0.03350000083446503,0.18039999902248383,0.0689999982714653,0.1941000074148178,0.08609999716281891,0.2662000060081482,0.22460000216960907,0.48010000586509705,0.003100000089034438,0.7516000270843506,0.2484000027179718,0.13590000569820404,0.3197000026702881
CAMXCT020006499.1_K04564_c81ee4b4_with_leader_u55_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.1046999990940094,0.030799999833106995,0.18649999797344208,0.06669999659061432,0.188400000333786,0.09369999915361404,0.26440000534057617,0.21940000355243683,0.47769999504089355,0.0035000001080334187,0.7490000128746033,0.25279998779296875,0.13930000364780426,0.32679998874664307
CAK9047237.1_with_leader_u27_PF00081_M_to_K04564_344,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.12030000239610672,0.051899999380111694,0.0731000006198883,0.07660000026226044,0.8033000230789185,0.008200000040233135,0.008799999952316284,0.057500001043081284,0.03720000013709068,0.0012000000569969416,0.6952999830245972,0.05909999832510948,0.050200000405311584,0.6690999865531921
CAK9091470.1_with_leader_u18_PF00081_M_to_K04564_868,Extracellular|Mitochondrion,,Peripheral|Soluble,0.06610000133514404,0.024900000542402267,0.7031999826431274,0.19089999794960022,0.6305999755859375,0.3643999993801117,0.06350000202655792,0.03350000083446503,0.04740000143647194,0.04899999871850014,0.7717000246047974,0.0689999982714653,0.13079999387264252,0.5892999768257141
CAK9100252.1_with_leader_u21_PF00081_M_to_K04564_230,Extracellular,Signal peptide,Soluble,0.14990000426769257,0.035999998450279236,0.8306000232696533,0.12489999830722809,0.17470000684261322,0.10260000079870224,0.2484000027179718,0.4117000102996826,0.44850000739097595,0.008799999952316284,0.5440999865531921,0.0917000025510788,0.04809999838471413,0.7616999745368958
CAXAMM010020073.1_K04564_521e95f5_with_leader_u27_PF00081_M_to_K04564_197,Mitochondrion,Mitochondrial transit peptide,Peripheral|Soluble,0.12960000336170197,0.051500000059604645,0.07349999994039536,0.07760000228881836,0.7846999764442444,0.007699999958276749,0.009499999694526196,0.06040000170469284,0.03720000013709068,0.00139999995008111,0.6689000129699707,0.06560000032186508,0.043299999088048935,0.667900025844574
CAXAMM010025685.1_K04564_b43539e3_with_leader_u30_PF00081_M_to_K04564_92,Extracellular,,Peripheral|Soluble,0.4334999918937683,0.375900000333786,0.6765000224113464,0.09589999914169312,0.21879999339580536,0.3431999981403351,0.09679999947547913,0.121799997985363,0.07509999722242355,0.13279999792575836,0.6779000163078308,0.11869999766349792,0.1151999980211258,0.7163000106811523
CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u52_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.12280000001192093,0.029200000688433647,0.18850000202655792,0.09009999781847,0.1598999947309494,0.04129999876022339,0.24789999425411224,0.24770000576972961,0.5605999827384949,0.0031999999191612005,0.7562999725341797,0.22869999706745148,0.1550000011920929,0.3343000113964081
CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u38_PF00081_M_to_K04564_203,Mitochondrion,,Peripheral,0.08129999786615372,0.019300000742077827,0.17829999327659607,0.0689999982714653,0.25,0.19539999961853027,0.22789999842643738,0.10540000349283218,0.2476000040769577,0.006200000178068876,0.8270999789237976,0.26080000400543213,0.2053000032901764,0.30000001192092896
CAXAMM010040162.1_K04564_a70eaf5e_with_leader_u18_PF00081_M_to_K04564_203,Extracellular|Mitochondrion,,Peripheral|Soluble,0.061000000685453415,0.02290000021457672,0.6753000020980835,0.17180000245571136,0.6251999735832214,0.3596000075340271,0.06549999862909317,0.026200000196695328,0.04659999907016754,0.04610000178217888,0.7135999798774719,0.08460000157356262,0.08290000259876251,0.6676999926567078
CAXAMM010040162.1_K04564_f9608fa6_with_leader_u52_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.12280000001192093,0.029200000688433647,0.18850000202655792,0.09009999781847,0.1598999947309494,0.04129999876022339,0.24789999425411224,0.24770000576972961,0.5605999827384949,0.0031999999191612005,0.7562999725341797,0.22869999706745148,0.1550000011920929,0.3343000113964081
CAXAMM010040162.1_K04564_f9608fa6_with_leader_u38_PF00081_M_to_K04564_203,Mitochondrion,,Peripheral,0.08129999786615372,0.019300000742077827,0.17829999327659607,0.0689999982714653,0.25,0.19539999961853027,0.22789999842643738,0.10540000349283218,0.2476000040769577,0.006200000178068876,0.8270999789237976,0.26080000400543213,0.2053000032901764,0.30000001192092896
CAXAMM010040162.1_K04564_f9608fa6_with_leader_u18_PF00081_M_to_K04564_203,Extracellular|Mitochondrion,,Peripheral|Soluble,0.061000000685453415,0.02290000021457672,0.6753000020980835,0.17180000245571136,0.6251999735832214,0.3596000075340271,0.06549999862909317,0.026200000196695328,0.04659999907016754,0.04610000178217888,0.7135999798774719,0.08460000157356262,0.08290000259876251,0.6676999926567078
CAXAMM010040173.1_K04564_1d3f7085_with_leader_u52_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.12280000001192093,0.029200000688433647,0.18850000202655792,0.09009999781847,0.1598999947309494,0.04129999876022339,0.24789999425411224,0.24770000576972961,0.5605999827384949,0.0031999999191612005,0.7562999725341797,0.22869999706745148,0.1550000011920929,0.3343000113964081
CAXAMM010040173.1_K04564_1d3f7085_with_leader_u38_PF00081_M_to_K04564_203,Mitochondrion,,Peripheral,0.08129999786615372,0.019300000742077827,0.17829999327659607,0.0689999982714653,0.25,0.19539999961853027,0.22789999842643738,0.10540000349283218,0.2476000040769577,0.006200000178068876,0.8270999789237976,0.26080000400543213,0.2053000032901764,0.30000001192092896
CAXAMM010040173.1_K04564_1d3f7085_with_leader_u18_PF00081_M_to_K04564_203,Extracellular|Mitochondrion,,Peripheral|Soluble,0.061000000685453415,0.02290000021457672,0.6753000020980835,0.17180000245571136,0.6251999735832214,0.3596000075340271,0.06549999862909317,0.026200000196695328,0.04659999907016754,0.04610000178217888,0.7135999798774719,0.08460000157356262,0.08290000259876251,0.6676999926567078
CAXAMM010040173.1_K04564_b38f776c_with_leader_u52_PF00081_M_to_K04564_203,Golgi apparatus,Signal peptide,Peripheral,0.12280000001192093,0.029200000688433647,0.18850000202655792,0.09009999781847,0.1598999947309494,0.04129999876022339,0.24789999425411224,0.24770000576972961,0.5605999827384949,0.0031999999191612005,0.7562999725341797,0.22869999706745148,0.1550000011920929,0.3343000113964081
CAXAMM010040173.1_K04564_b38f776c_with_leader_u38_PF00081_M_to_K04564_203,Mitochondrion,,Peripheral,0.08129999786615372,0.019300000742077827,0.17829999327659607,0.0689999982714653,0.25,0.19539999961853027,0.22789999842643738,0.10540000349283218,0.2476000040769577,0.006200000178068876,0.8270999789237976,0.26080000400543213,0.2053000032901764,0.30000001192092896
CAXAMM010040173.1_K04564_b38f776c_with_leader_u18_PF00081_M_to_K04564_203,Extracellular|Mitochondrion,,Peripheral|Soluble,0.061000000685453415,0.02290000021457672,0.6753000020980835,0.17180000245571136,0.6251999735832214,0.3596000075340271,0.06549999862909317,0.026200000196695328,0.04659999907016754,0.04610000178217888,0.7135999798774719,0.08460000157356262,0.08290000259876251,0.6676999926567078
CAK9032107.1_with_leader_u21_PF00081_M_to_K04564_230,Extracellular,Signal peptide,Soluble,0.14990000426769257,0.035999998450279236,0.8306000232696533,0.12489999830722809,0.17470000684261322,0.10260000079870224,0.2484000027179718,0.4117000102996826,0.44850000739097595,0.008799999952316284,0.5440999865531921,0.0917000025510788,0.04809999838471413,0.7616999745368958
CAK9113181.1_with_leader_u52_PF00081_M_to_K04564_257,Golgi apparatus,Signal peptide,Peripheral,0.12200000137090683,0.02850000001490116,0.19619999825954437,0.09120000153779984,0.16089999675750732,0.04529999941587448,0.24860000610351562,0.24719999730587006,0.557200014591217,0.0034000000450760126,0.7552000284194946,0.21559999883174896,0.1574999988079071,0.325300008058548
CAK9113181.1_with_leader_u38_PF00081_M_to_K04564_257,Mitochondrion,,Peripheral,0.08009999990463257,0.01810000091791153,0.1932000070810318,0.06909999996423721,0.2459000051021576,0.20970000326633453,0.23019999265670776,0.10499999672174454,0.24719999730587006,0.006599999964237213,0.8253999948501587,0.24040000140666962,0.2054000049829483,0.29490000009536743
CAK9113181.1_with_leader_u18_PF00081_M_to_K04564_257,Extracellular,,Peripheral|Soluble,0.05900000035762787,0.021700000390410423,0.7067999839782715,0.1738000065088272,0.5975000262260437,0.3686000108718872,0.06769999861717224,0.027300000190734863,0.04639999940991402,0.04569999873638153,0.7156999707221985,0.08190000057220459,0.10450000315904617,0.598800003528595
CAK9113185.1_with_leader_u64_PF00081_M_to_K04564_914,Plastid,,Peripheral|Soluble,0.23929999768733978,0.04699999839067459,0.5928000211715698,0.14990000426769257,0.29319998621940613,0.6442999839782715,0.2282000035047531,0.048500001430511475,0.2290000021457672,0.23839999735355377,0.7213000059127808,0.11789999902248383,0.16459999978542328,0.54339998960495
CAK9113185.1_with_leader_u35_PF00081_M_to_K04564_914,Plastid,,Peripheral|Soluble,0.24079999327659607,0.05119999870657921,0.5436000227928162,0.13500000536441803,0.5864999890327454,0.6478000283241272,0.11150000244379044,0.028300000354647636,0.12290000170469284,0.1964000016450882,0.7246000170707703,0.08860000222921371,0.16750000417232513,0.5627999901771545
CAK9113185.1_with_leader_u21_PF00081_M_to_K04564_914,Extracellular,,Peripheral|Soluble,0.10180000215768814,0.03240000084042549,0.7911999821662903,0.12250000238418579,0.44369998574256897,0.4666000008583069,0.06379999965429306,0.062199998646974564,0.07410000264644623,0.1324000060558319,0.7071999907493591,0.06870000064373016,0.16979999840259552,0.6122999787330627
CAK9113185.1_with_leader_u18_PF00081_M_to_K04564_914,Extracellular,,Peripheral|Soluble,0.0608999989926815,0.01850000023841858,0.704200029373169,0.19329999387264252,0.5810999870300293,0.38850000500679016,0.07400000095367432,0.03319999948143959,0.0544000007212162,0.037700001150369644,0.7416999936103821,0.08219999819993973,0.15530000627040863,0.5733000040054321
