detection_type	detection_method	batch	query_accession	query_database	query_type	target_accession	target_database	target_type	target_model	query_start	query_end	target_start	target_end	evalue	bitscore	bitscore_threshold	custom_metric_name	custom_metric_value
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_761741cd	GCA_001896105.1	protein	IkB-like-2_cnidaria	72827	73258	6	149	2.6e-13	46.8			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_761741cd	GCA_001896105.1	protein	IkB-like-2_cnidaria	74861	74959	150	182	1.6e-15	54.1			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_761741cd	GCA_001896105.1	protein	IkB-like-2_cnidaria	75141	75353	183	254	1.2e-41	140.1			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_761741cd	GCA_001896105.1	protein	IkB-like-2_cnidaria	76212	76301	255	284	1e-11	41.6			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_761741cd	GCA_001896105.1	protein	IkB-like-2_cnidaria	77130	77381	285	368	7.3e-50	167.1			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_a6825f9b	GCA_001896105.1	protein	IkB-like-2_cnidaria	72830	73258	7	149	4.3e-13	45.7			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_a6825f9b	GCA_001896105.1	protein	IkB-like-2_cnidaria	74861	74959	150	182	1.2e-15	54.1			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_a6825f9b	GCA_001896105.1	protein	IkB-like-2_cnidaria	75141	75353	183	254	9.3e-42	140.1			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_a6825f9b	GCA_001896105.1	protein	IkB-like-2_cnidaria	76212	76301	255	284	7.9e-12	41.6			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkB-like-2_cnidaria_a6825f9b	GCA_001896105.1	protein	IkB-like-2_cnidaria	77130	77381	285	368	5.7e-50	167.1			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkB-like-2_cnidaria_01f34a7c	GCA_001896105.1	protein	IkB-like-2_cnidaria	20078	19833	68	149	0.0019	13.1			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkB-like-2_cnidaria_01f34a7c	GCA_001896105.1	protein	IkB-like-2_cnidaria	18991	18815	184	242	1.6e-19	66.0			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkB-like-2_cnidaria_01f34a7c	GCA_001896105.1	protein	IkB-like-2_cnidaria	17642	17373	281	369	1.7e-25	85.7			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkBa-like_cnidaria_f49cce87	GCA_001896105.1	protein	IkBa-like_cnidaria	20228	19833	2	137	3.3e-50	166.8			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkBa-like_cnidaria_f49cce87	GCA_001896105.1	protein	IkBa-like_cnidaria	19281	19153	138	172	2.3e-17	58.7			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkBa-like_cnidaria_f49cce87	GCA_001896105.1	protein	IkBa-like_cnidaria	18991	18740	173	250	3.1e-46	153.7			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkBa-like_cnidaria_f49cce87	GCA_001896105.1	protein	IkBa-like_cnidaria	18136	18026	251	279	3.3e-13	45.1			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_IkBa-like_cnidaria_f49cce87	GCA_001896105.1	protein	IkBa-like_cnidaria	17645	17352	280	373	4.3e-44	146.7			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_72dd8c42	GCA_001896105.1	protein	IkBa-like_cnidaria	52824	53210	138	279	1.4e-39	133.0			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_72dd8c42	GCA_001896105.1	protein	IkBa-like_cnidaria	53325	53495	281	338	2.4e-15	53.3			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_e2a6037a	GCA_001896105.1	protein	IkBa-like_cnidaria	52824	53210	138	279	1.4e-39	133.0			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_e2a6037a	GCA_001896105.1	protein	IkBa-like_cnidaria	77130	77384	281	366	4.9e-22	75.3			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_111dc5f1	GCA_001896105.1	protein	IkBa-like_cnidaria	74864	74959	139	171	0.0016	14.4			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_111dc5f1	GCA_001896105.1	protein	IkBa-like_cnidaria	75141	75323	172	232	1.8e-24	83.3			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_111dc5f1	GCA_001896105.1	protein	IkBa-like_cnidaria	76212	76301	251	280	0.0023	13.9			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_IkBa-like_cnidaria_111dc5f1	GCA_001896105.1	protein	IkBa-like_cnidaria	77130	77384	281	366	4.9e-22	75.3			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	2957	3079	1	41	1.7e-19	64.5			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	3513	3545	42	52	0.00059	13.0			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	4060	4311	53	136	1e-58	194.2			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	4920	5135	137	209	4.7e-27	89.5			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	5703	5858	210	261	1.8e-31	104.1			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	12391	12495	262	296	2.8e-22	73.7			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	12596	12694	297	329	3.1e-13	43.7			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	13401	13538	330	375	2.4e-28	93.8			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	16351	16431	438	464	0.0065	9.6			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	16862	17008	466	514	8.3e-23	75.4			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	18536	18643	515	550	1.1e-18	61.8			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	19018	19221	551	618	2.2e-39	130.3			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	19822	19911	619	648	7e-14	45.9			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	20275	20352	649	674	4.4e-11	36.6			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	20413	20616	751	818	3.6e-25	83.3			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	20846	21004	819	866	1.8e-17	57.8			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p105-like_cnidaria_566e8a75	GCA_001896105.1	protein	p105-like_cnidaria	21833	21964	867	910	3.1e-09	30.5			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_p105-like_cnidaria_e4c3f3b8	GCA_001896105.1	protein	p105-like_cnidaria	52824	53213	515	648	3.5e-27	91.3			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_p105-like_cnidaria_e4c3f3b8	GCA_001896105.1	protein	p105-like_cnidaria	53325	53501	649	708	3.7e-09	31.7			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_p105-like_cnidaria_09ee70cc	GCA_001896105.1	protein	p105-like_cnidaria	52824	53213	515	648	3.5e-27	91.3			
model	hmm	20260922_689799b4	MPSW01000736.1	GCA_001896105.1	contig	MPSW01000736.1_p105-like_cnidaria_09ee70cc	GCA_001896105.1	protein	p105-like_cnidaria	77130	77354	649	724	1.4e-12	43.1			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_p105-like_cnidaria_8bbd8c94	GCA_001896105.1	protein	p105-like_cnidaria	20024	19833	455	514	0.0012	12.2			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_p105-like_cnidaria_8bbd8c94	GCA_001896105.1	protein	p105-like_cnidaria	18991	18833	552	604	1.6e-15	51.5			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_p105-like_cnidaria_8bbd8c94	GCA_001896105.1	protein	p105-like_cnidaria	18133	18032	616	647	0.0022	11.4			
model	hmm	20260922_689799b4	MPSW01005782.1	GCA_001896105.1	contig	MPSW01005782.1_p105-like_cnidaria_8bbd8c94	GCA_001896105.1	protein	p105-like_cnidaria	17645	17379	648	732	1.9e-21	71.2			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	2957	3079	1	41	1.6e-11	38.9			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	3513	3545	42	52	0.0038	11.3			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	4060	4311	53	136	3.9e-50	166.2			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	4920	5132	137	207	4.1e-23	77.1			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	5700	5858	208	260	3.3e-25	84.1			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	12391	12495	261	295	1.3e-20	68.9			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	12596	12694	296	328	7.9e-12	39.9			
model	hmm	20260922_689799b4	MPSW01003764.1	GCA_001896105.1	contig	MPSW01003764.1_p50-like_cnidaria_79444347	GCA_001896105.1	protein	p50-like_cnidaria	13401	13541	329	375	4.4e-26	86.9			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_b36947ab	GCA_006542545.1	protein	IkB-like-1_cnidaria	132335	132231	213	245	9.9e-07	25.1			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_b36947ab	GCA_006542545.1	protein	IkB-like-1_cnidaria	131619	131395	246	309	1e-23	81.1			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_b36947ab	GCA_006542545.1	protein	IkB-like-1_cnidaria	131119	131003	310	344	9e-05	18.7			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_b36947ab	GCA_006542545.1	protein	IkB-like-1_cnidaria	130196	129993	345	406	1.1e-22	77.7			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_210a70f9	GCA_006542545.1	protein	IkB-like-1_cnidaria	172580	172098	6	167	9.5e-38	127.4			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_210a70f9	GCA_006542545.1	protein	IkB-like-1_cnidaria	170776	170666	168	211	1.8e-14	50.7			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_210a70f9	GCA_006542545.1	protein	IkB-like-1_cnidaria	170423	170034	212	341	2e-80	268.0			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-1_cnidaria_210a70f9	GCA_006542545.1	protein	IkB-like-1_cnidaria	169673	169452	342	411	2e-34	116.4			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkB-like-2_cnidaria_1068212a	GCA_006542545.1	protein	IkB-like-2_cnidaria	214617	214501	151	184	0.004	13.2			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkB-like-2_cnidaria_1068212a	GCA_006542545.1	protein	IkB-like-2_cnidaria	214311	214138	185	242	2.3e-19	66.7			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkB-like-2_cnidaria_1068212a	GCA_006542545.1	protein	IkB-like-2_cnidaria	212163	211894	284	372	3.7e-25	85.7			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-2_cnidaria_984f5cc9	GCA_006542545.1	protein	IkB-like-2_cnidaria	134789	134406	4	149	3.1e-19	66.4			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-2_cnidaria_984f5cc9	GCA_006542545.1	protein	IkB-like-2_cnidaria	132338	132237	150	183	9.4e-15	51.7			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-2_cnidaria_984f5cc9	GCA_006542545.1	protein	IkB-like-2_cnidaria	131619	131389	184	252	7.3e-40	134.3			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-2_cnidaria_984f5cc9	GCA_006542545.1	protein	IkB-like-2_cnidaria	131125	130964	253	284	4.6e-13	46.1			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-2_cnidaria_984f5cc9	GCA_006542545.1	protein	IkB-like-2_cnidaria	130187	129936	285	368	6.6e-51	170.7			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-2_cnidaria_eeef3f9c	GCA_006542545.1	protein	IkB-like-2_cnidaria	170420	170019	151	283	4.6e-42	141.5			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkB-like-2_cnidaria_eeef3f9c	GCA_006542545.1	protein	IkB-like-2_cnidaria	169664	169497	284	339	4.4e-20	69.2			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkBa-like_cnidaria_d0509b1b	GCA_006542545.1	protein	IkBa-like_cnidaria	215520	215110	1	137	6e-51	170.5			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkBa-like_cnidaria_d0509b1b	GCA_006542545.1	protein	IkBa-like_cnidaria	214620	214498	138	172	7.1e-17	58.4			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkBa-like_cnidaria_d0509b1b	GCA_006542545.1	protein	IkBa-like_cnidaria	214314	214075	173	250	3.5e-45	151.5			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkBa-like_cnidaria_d0509b1b	GCA_006542545.1	protein	IkBa-like_cnidaria	213157	213056	251	280	1.2e-12	44.4			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_IkBa-like_cnidaria_d0509b1b	GCA_006542545.1	protein	IkBa-like_cnidaria	212166	211885	281	372	2.5e-50	168.5			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkBa-like_cnidaria_df4a741b	GCA_006542545.1	protein	IkBa-like_cnidaria	134774	134406	21	137	0.015	11.3			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkBa-like_cnidaria_df4a741b	GCA_006542545.1	protein	IkBa-like_cnidaria	131619	131467	173	223	1e-20	71.1			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkBa-like_cnidaria_df4a741b	GCA_006542545.1	protein	IkBa-like_cnidaria	131119	130964	249	280	0.0014	14.7			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkBa-like_cnidaria_df4a741b	GCA_006542545.1	protein	IkBa-like_cnidaria	130187	129927	281	368	3.4e-26	89.1			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkBa-like_cnidaria_75c8da8a	GCA_006542545.1	protein	IkBa-like_cnidaria	170423	170037	138	279	3.4e-36	122.0			
model	hmm	20260922_689799b4	RDEB01000045.1	GCA_006542545.1	contig	RDEB01000045.1_IkBa-like_cnidaria_75c8da8a	GCA_006542545.1	protein	IkBa-like_cnidaria	169664	169491	280	338	8.2e-15	51.7			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_p105-like_cnidaria_c8a785ba	GCA_006542545.1	protein	p105-like_cnidaria	215199	215110	487	514	0.024	9.2			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_p105-like_cnidaria_c8a785ba	GCA_006542545.1	protein	p105-like_cnidaria	214311	214141	553	609	1.8e-15	52.6			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_p105-like_cnidaria_c8a785ba	GCA_006542545.1	protein	p105-like_cnidaria	213151	213056	617	648	0.0045	11.6			
model	hmm	20260922_689799b4	RDEB01000241.1	GCA_006542545.1	contig	RDEB01000241.1_p105-like_cnidaria_c8a785ba	GCA_006542545.1	protein	p105-like_cnidaria	212166	211909	649	732	9e-25	83.4			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	182976	182830	1	41	1.6e-19	66.1			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	182657	182622	42	53	0.01	10.5			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	166661	166506	328	375	2.4e-28	95.3			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	165988	165785	376	439	1.2e-24	83.1			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	164813	164703	440	466	0.0011	13.6			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	164437	164276	467	514	2e-23	79.0			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	163642	163505	515	550	5.7e-19	64.3			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	162568	162347	551	618	2.3e-39	131.8			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	161426	161325	619	648	3.8e-13	45.0			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	160476	160372	649	675	2.3e-12	42.4			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	159290	159117	676	733	3.9e-30	101.2			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	154222	154025	755	818	1.1e-22	76.5			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	153096	152947	819	866	6.6e-21	70.7			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_537607cb	GCA_006542545.1	protein	p105-like_cnidaria	151589	151461	868	910	1.1e-07	26.9			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_003f9dcd	GCA_006542545.1	protein	p105-like_cnidaria	182976	182830	1	41	1.2e-19	66.1			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_003f9dcd	GCA_006542545.1	protein	p105-like_cnidaria	182657	182622	42	53	0.0075	10.5			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_003f9dcd	GCA_006542545.1	protein	p105-like_cnidaria	166661	166506	328	375	1.8e-28	95.3			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_003f9dcd	GCA_006542545.1	protein	p105-like_cnidaria	165988	165785	376	439	8.5e-25	83.1			
model	hmm	20260922_689799b4	RDEB01000431.1	GCA_006542545.1	contig	RDEB01000431.1_p105-like_cnidaria_003f9dcd	GCA_006542545.1	protein	p105-like_cnidaria	164813	164703	440	466	0.00083	13.6			
